date,gold_close,mm_long,mm_short,mm_net,mm_long_percentile_156w,mm_short_percentile_156w,mm_net_percentile_156w,gold_return_1w,gold_return_2w,gold_return_4w,gold_return_8w,mm_long_velocity_2w,mm_long_velocity_4w,mm_long_velocity_8w,mm_long_velocity_12w,mm_long_velocity_26w,mm_short_velocity_2w,mm_short_velocity_4w,mm_short_velocity_8w,mm_short_velocity_12w,mm_short_velocity_26w,mm_net_velocity_2w,mm_net_velocity_4w,mm_net_velocity_8w,mm_net_velocity_12w,mm_net_velocity_26w
2016-01-05,1078.4000244140625,79732,95659,-15927,0.0064102564102564,0.903846153846154,0.0448717948717948,0.0008352894794083,0.0033494374975724,0.0019511060955761,-0.0090056305803534,0.0064102564102564,-0.019230769230769197,0.0064102564102564,-0.7948717948717949,-0.391025641025641,-0.019230769230769273,-0.06410256410256399,0.1282051282051283,0.4807692307692309,-0.09615384615384603,0.025641025641025602,0.03205128205128201,-0.0576923076923077,-0.6282051282051283,0.0384615384615384
2016-01-12,1085.5999755859375,82908,82816,92,0.0192307692307692,0.8461538461538461,0.0897435897435897,0.0066765124340451,0.0075173787340487,0.02135661929671,0.0158136288820176,0.0192307692307692,0.0192307692307692,0.0192307692307692,-0.9551282051282053,-0.2628205128205128,-0.0769230769230771,-0.1282051282051283,-0.11538461538461542,0.47435897435897434,-0.15384615384615385,0.0769230769230769,0.0833333333333333,0.0769230769230769,-0.8076923076923077,0.0833333333333333
2016-01-19,1089.9000244140625,84054,83615,439,0.032051282051282,0.8525641025641025,0.0961538461538461,0.0039609883242712,0.0106639463461144,0.0140491020654505,0.0145210601106779,0.0256410256410256,0.032051282051282,0.0256410256410256,-0.903846153846154,-0.1987179487179487,-0.05128205128205143,-0.0705128205128207,-0.10897435897435903,0.5705128205128205,-0.14743589743589747,0.0512820512820513,0.0769230769230769,0.0897435897435897,-0.7948717948717949,0.0897435897435897
2016-01-26,1121.699951171875,95745,78942,16803,0.1025641025641025,0.7756410256410257,0.1666666666666666,0.0291769208601571,0.0332534786272937,0.0410208363544084,0.0544274296730218,0.0833333333333333,0.1025641025641025,0.1025641025641025,-0.4935897435897436,-0.1217948717948718,-0.07051282051282048,-0.14743589743589758,-0.1987179487179488,0.358974358974359,-0.22435897435897434,0.0769230769230769,0.1538461538461538,0.16025641025641021,-0.4423076923076923,0.16025641025641021
2016-02-02,1127.300048828125,100566,71530,29036,0.1923076923076923,0.6410256410256411,0.2435897435897435,0.0049925094945393,0.0343150964091123,0.0453449771021952,0.0473845560589993,0.1602564102564103,0.1858974358974359,0.16666666666666669,0.1923076923076923,0.051282051282051294,-0.21153846153846145,-0.2628205128205129,-0.32692307692307687,-0.13461538461538458,-0.34615384615384615,0.1474358974358974,0.1987179487179487,0.2307692307692307,0.141025641025641,0.2243589743589743
2016-02-09,1198.699951171875,121059,60423,60636,0.7371794871794872,0.4615384615384615,0.6282051282051282,0.0633370879545096,0.0686458084620185,0.104181999013857,0.1277635936010763,0.6346153846153847,0.7179487179487181,0.7371794871794872,0.7371794871794872,0.44871794871794884,-0.31410256410256415,-0.38461538461538464,-0.512820512820513,-0.5,-0.5192307692307694,0.46153846153846156,0.5384615384615385,0.6217948717948718,0.6153846153846154,0.6025641025641026
2016-02-16,1207.9000244140625,126219,45206,81013,0.8269230769230769,0.3141025641025641,0.7756410256410257,0.0076750426436518,0.071498245449137,0.1082668110439188,0.1238369645880264,0.6346153846153846,0.7948717948717948,0.8269230769230769,0.8205128205128205,0.4102564102564102,-0.326923076923077,-0.5384615384615384,-0.6089743589743591,-0.6474358974358975,-0.6474358974358975,0.5320512820512822,0.6794871794871795,0.7564102564102565,0.7692307692307693,0.7307692307692308
2016-02-23,1222.300048828125,141373,32276,109097,0.9423076923076924,0.1794871794871795,0.9230769230769232,0.0119215366528764,0.0196880775987169,0.0896853900645622,0.1343851961281903,0.20512820512820518,0.8397435897435899,0.9423076923076924,0.9423076923076924,0.326923076923077,-0.28205128205128205,-0.5961538461538461,-0.7435897435897437,-0.7948717948717949,-0.6794871794871794,0.29487179487179505,0.7564102564102566,0.9102564102564105,0.9166666666666669,0.6474358974358976
2016-03-01,1230.300048828125,133823,29453,104370,0.903846153846154,0.141025641025641,0.8974358974358975,0.0065450377815741,0.0185446013422581,0.0913687532499203,0.1408568443760893,0.0769230769230771,0.7115384615384617,0.8974358974358976,0.8782051282051284,0.46794871794871806,-0.1730769230769231,-0.5000000000000001,-0.762820512820513,-0.826923076923077,-0.608974358974359,0.1217948717948718,0.653846153846154,0.8525641025641026,0.8846153846153847,0.6217948717948718
2016-03-08,1262.0999755859375,160317,32890,127427,0.9871794871794872,0.1987179487179487,0.9743589743589745,0.0258472937460274,0.0325615030417207,0.0528906540390539,0.1625829071198501,0.04487179487179482,0.25,0.9679487179487181,0.9871794871794872,0.5448717948717949,0.019230769230769218,-0.2628205128205128,-0.6474358974358975,-0.7756410256410258,-0.7371794871794873,0.05128205128205121,0.34615384615384626,0.8846153846153848,0.9679487179487181,0.8397435897435899
2016-03-15,1230.4000244140625,159202,29425,129777,0.9807692307692308,0.141025641025641,0.9807692307692308,-0.0251168305087384,8.126114116047134e-05,0.0186273694388858,0.1289109063700899,0.07692307692307687,0.15384615384615397,0.9487179487179488,0.9807692307692308,0.8333333333333335,0.0,-0.1730769230769231,-0.7115384615384616,-0.7820512820512823,-0.8076923076923078,0.08333333333333337,0.20512820512820518,0.8846153846153847,0.9615384615384617,0.9294871794871796
2016-03-22,1248.199951171875,174457,29558,144899,1.0,0.1602564102564102,0.9871794871794872,0.0144667802378248,-0.0110134099381543,0.0211894799223655,0.1127752567590303,0.012820512820512775,0.0576923076923076,0.8974358974358975,1.0,0.7371794871794872,-0.03846153846153852,-0.0192307692307693,-0.6153846153846154,-0.762820512820513,-0.7692307692307694,0.012820512820512775,0.06410256410256399,0.8205128205128206,0.9743589743589745,0.8717948717948719
2016-03-29,1235.5999755859375,184135,29930,154205,1.0,0.1666666666666666,1.0,-0.0100945169675003,0.0042262281117486,0.0043078326810281,0.0960701872322233,0.019230769230769162,0.09615384615384603,0.8076923076923077,0.9935897435897436,0.5512820512820513,0.025641025641025605,0.025641025641025605,-0.47435897435897445,-0.7371794871794873,-0.5641025641025641,0.019230769230769162,0.10256410256410253,0.7564102564102565,0.9551282051282052,0.7051282051282051
2016-04-05,1228.4000244140625,186716,33958,152758,1.0,0.2435897435897435,0.9871794871794872,-0.0058270891179491,-0.015862784435477,-0.0267014910258829,0.0247769036889942,0.0,0.012820512820512775,0.2628205128205128,0.9807692307692308,0.4294871794871795,0.08333333333333331,0.044871794871794796,-0.217948717948718,-0.6025641025641026,-0.4487179487179488,0.0,0.012820512820512775,0.35897435897435903,0.8974358974358976,0.6282051282051282
2016-04-12,1259.4000244140625,202500,31866,170634,1.0,0.1923076923076923,1.0,0.0252360789513879,0.0192619369524014,0.0235695704035849,0.0426359789378942,0.0,0.019230769230769162,0.17307692307692313,0.967948717948718,0.19871794871794868,0.02564102564102569,0.051282051282051294,-0.1217948717948718,-0.6602564102564102,-0.23076923076923078,0.0,0.019230769230769162,0.22435897435897434,0.9038461538461539,0.32692307692307687
2016-04-19,1253.0,208661,34554,174107,1.0,0.2628205128205128,1.0,-0.0050818042639312,0.0200260298738363,0.0038455768433722,0.0251165425390504,0.0,0.0,0.0576923076923076,0.8974358974358975,0.02564102564102555,0.019230769230769273,0.10256410256410259,0.08333333333333329,-0.5128205128205129,-0.10897435897435903,0.012820512820512775,0.012820512820512775,0.07692307692307676,0.8333333333333334,0.10256410256410253
2016-04-26,1242.199951171875,206476,34426,172050,0.9935897435897436,0.2628205128205128,0.9935897435897436,-0.008619352616221,-0.0136573550172748,0.0053415148238471,0.0096723578569999,-0.0064102564102563875,-0.0064102564102563875,0.08974358974358965,0.8012820512820513,0.0576923076923076,0.07051282051282048,0.09615384615384617,0.12179487179487178,-0.3782051282051283,-0.019230769230769218,-0.0064102564102563875,-0.0064102564102563875,0.09615384615384615,0.7500000000000001,0.10256410256410253
2016-05-03,1290.699951171875,248842,29947,218895,1.0,0.173076923076923,1.0,0.0390436338000543,0.0300877503366918,0.0507163183976075,0.022660626051165,0.0,0.0,0.012820512820512775,0.2628205128205128,0.40384615384615385,-0.08974358974358979,-0.07051282051282051,-0.025641025641025716,-0.28846153846153855,-0.2435897435897437,0.0,0.012820512820512775,0.02564102564102555,0.3717948717948718,0.3910256410256411
2016-05-10,1263.9000244140625,246782,35591,211191,0.9935897435897436,0.3141025641025641,0.9935897435897436,-0.020763870590899,0.0174690662495324,0.0035731299926673,0.0272269175351758,0.0,-0.0064102564102563875,0.012820512820512775,0.16666666666666674,0.9935897435897436,0.05128205128205132,0.1217948717948718,0.1730769230769231,0.0,-0.46153846153846156,0.0,-0.0064102564102563875,0.012820512820512775,0.21794871794871795,0.8910256410256411
2016-05-17,1276.199951171875,247059,34618,212441,0.9935897435897436,0.282051282051282,0.9935897435897436,0.0097317244404,-0.0112342144174057,0.0185155236806664,0.0224323033931479,-0.0064102564102563875,-0.0064102564102563875,-0.0064102564102563875,0.05128205128205121,0.9935897435897436,0.108974358974359,0.019230769230769218,0.1217948717948718,0.1025641025641025,-0.6794871794871795,-0.0064102564102563875,-0.0064102564102563875,0.0064102564102563875,0.07051282051282037,0.9807692307692308
2016-05-24,1228.9000244140625,205180,48719,156461,0.967948717948718,0.4038461538461538,0.9615384615384616,-0.0370631002723195,-0.0276920637106766,-0.0107067519566922,-0.005422427407137,-0.02564102564102566,-0.02564102564102566,-0.03205128205128205,0.06410256410256399,0.9615384615384616,0.0897435897435897,0.14102564102564102,0.2371794871794872,0.2628205128205128,-0.5576923076923077,-0.03205128205128205,-0.03205128205128205,-0.038461538461538436,0.0641025641025641,0.9551282051282052
2016-05-31,1214.800048828125,192160,43549,148611,0.9551282051282052,0.391025641025641,0.935897435897436,-0.0114736555503449,-0.048111506576512,-0.0588052260130927,-0.0110712921814085,-0.038461538461538436,-0.04487179487179482,-0.04487179487179482,-0.03205128205128205,0.9551282051282052,0.10897435897435903,0.21794871794871803,0.14743589743589752,0.19230769230769232,-0.5833333333333335,-0.0576923076923076,-0.06410256410256399,-0.05128205128205121,-0.038461538461538436,0.9294871794871796
2016-06-07,1244.4000244140625,212061,34695,177366,0.9807692307692308,0.2948717948717949,0.9807692307692308,0.0243661297301489,0.0126129056001853,-0.0154284354959484,-0.0119104333088915,0.012820512820512886,-0.012820512820512775,-0.019230769230769162,0.0,0.9551282051282053,-0.10897435897435892,-0.019230769230769218,0.10256410256410259,0.15384615384615388,-0.6730769230769231,0.019230769230769273,-0.012820512820512775,-0.019230769230769162,0.0,0.9679487179487181
2016-06-14,1285.5999755859375,257500,28260,229240,1.0,0.1282051282051282,1.0,0.0331082854094884,0.0582811359170678,0.007365636086595,0.0260175383766461,0.04487179487179482,0.0064102564102563875,0.0,0.0,1.0,-0.26282051282051283,-0.1538461538461538,-0.13461538461538458,-0.03205128205128199,-0.8461538461538463,0.06410256410256399,0.0064102564102563875,0.0,0.012820512820512775,0.9935897435897436
2016-06-21,1270.5,274936,24528,250408,1.0,0.0705128205128205,1.0,-0.0117454697205134,0.0209739433251996,0.0338513912926092,0.0227822008859581,0.019230769230769162,0.03205128205128205,0.0064102564102563875,0.0,1.0,-0.2243589743589744,-0.3333333333333333,-0.1923076923076923,-0.0961538461538461,-0.8525641025641028,0.019230769230769162,0.038461538461538436,0.0064102564102563875,0.0,0.9807692307692308
2016-06-28,1315.300048828125,285895,24845,261050,1.0,0.0769230769230769,1.0,0.0352617464211924,0.0231021109257965,0.0827296641097017,0.0190595015006505,0.0,0.04487179487179482,0.0,0.0,1.0,-0.051282051282051294,-0.3141025641025641,-0.09615384615384609,-0.1666666666666666,-0.8461538461538464,0.0,0.06410256410256399,0.0,0.012820512820512775,0.9871794871794872
2016-07-05,1356.4000244140625,300070,26994,273076,1.0,0.1153846153846153,1.0,0.0312476043945681,0.0676111959181917,0.0900032126347283,0.0731861683782169,0.0,0.019230769230769162,0.0064102564102563875,0.0,0.9935897435897436,0.044871794871794796,-0.17948717948717957,-0.1987179487179488,-0.076923076923077,-0.7884615384615387,0.0,0.019230769230769162,0.0064102564102563875,0.0,0.9551282051282052
2016-07-12,1334.0999755859375,296106,36977,259129,0.9935897435897436,0.3782051282051282,0.9871794871794872,-0.0164406137029953,0.0142932608985777,0.0377255763231445,0.045369085276093,-0.0064102564102563875,-0.0064102564102563875,0.0,-0.0064102564102563875,0.9743589743589745,0.3012820512820513,0.25,0.0961538461538462,0.11538461538461542,-0.46794871794871795,-0.012820512820512775,-0.012820512820512775,-0.0064102564102563875,-0.012820512820512775,0.8974358974358976
2016-07-19,1331.5,287317,34920,252397,0.9871794871794872,0.3269230769230769,0.9807692307692308,-0.001948861129988,-0.0183574343599844,0.0480125934671389,0.0834892778481772,-0.012820512820512775,-0.012820512820512775,0.019230769230769273,-0.0064102564102563875,0.9551282051282052,0.21153846153846162,0.25641025641025644,-0.07692307692307687,0.06410256410256415,-0.5256410256410255,-0.019230769230769162,-0.019230769230769162,0.019230769230769273,-0.012820512820512775,0.8846153846153847
2016-07-26,1320.699951171875,278777,31356,247421,0.9743589743589745,0.2243589743589743,0.967948717948718,-0.0081111895066654,-0.0100442430547059,0.004105452857362,0.0871747597029717,-0.019230769230769162,-0.02564102564102555,0.019230769230769273,-0.02564102564102555,0.8717948717948719,-0.15384615384615388,0.1474358974358974,-0.1666666666666667,0.05128205128205132,-0.5512820512820513,-0.019230769230769273,-0.03205128205128205,0.03205128205128194,-0.03205128205128205,0.8012820512820513
2016-08-02,1364.4000244140625,288542,33813,254729,0.9871794871794872,0.2884615384615384,0.9807692307692308,0.0330885703474221,0.0247089931761641,0.0058979650958468,0.0964320135372089,0.0,-0.012820512820512775,0.0064102564102563875,-0.0064102564102563875,0.7948717948717949,-0.03846153846153855,0.17307692307692307,-0.0064102564102564985,-0.025641025641025716,-0.3525641025641027,0.0,-0.019230769230769162,0.0,-0.012820512820512775,0.7371794871794873
2016-08-09,1339.0,281496,36244,245252,0.967948717948718,0.3846153846153846,0.9551282051282052,-0.0186162591318996,0.0138563258156305,0.0036729064565872,0.0415370452925876,-0.0064102564102564985,-0.02564102564102566,-0.03205128205128205,-0.02564102564102566,0.23076923076923073,0.16025641025641027,0.0064102564102563875,0.2564102564102564,0.10256410256410259,-0.07692307692307693,-0.012820512820512775,-0.03205128205128205,-0.04487179487179482,-0.038461538461538436,0.326923076923077
2016-08-16,1350.5,277152,34425,242727,0.9551282051282052,0.3076923076923077,0.9487179487179488,0.008588498879761,-0.0101876459728383,0.0142696207285017,0.0629673356946083,-0.03205128205128205,-0.03205128205128205,-0.04487179487179482,-0.012820512820512775,0.1282051282051283,0.01923076923076933,-0.019230769230769218,0.23717948717948723,-0.09615384615384609,-0.0064102564102563875,-0.03205128205128205,-0.03205128205128205,-0.05128205128205121,-0.012820512820512775,0.17307692307692313
2016-08-23,1340.5999755859375,284550,30866,253684,0.967948717948718,0.2115384615384615,0.9743589743589745,-0.0073306363673176,0.0011949033502147,0.015067786135984,0.0192350990789924,0.0,-0.0064102564102564985,-0.03205128205128205,0.012820512820512775,0.02564102564102555,-0.17307692307692307,-0.012820512820512803,0.1346153846153846,-0.17948717948717952,0.03205128205128202,0.019230769230769273,0.0064102564102564985,-0.02564102564102555,0.038461538461538436,0.05128205128205121
2016-08-30,1311.699951171875,266680,35086,231594,0.935897435897436,0.3653846153846153,0.935897435897436,-0.021557530165873,-0.0287301361185672,-0.0386250896358781,-0.0329549339705276,-0.019230769230769162,-0.05128205128205121,-0.06410256410256399,-0.04487179487179482,0.03205128205128205,0.0576923076923076,0.07692307692307693,0.25,0.07051282051282043,0.2243589743589743,-0.012820512820512775,-0.04487179487179482,-0.06410256410256399,-0.04487179487179482,0.03846153846153855
2016-09-06,1349.4000244140625,291692,22157,269535,0.9871794871794872,0.0576923076923076,0.9935897435897436,0.0287413849550777,0.0065642615160266,0.0077670085243184,0.0114684424766631,0.019230769230769273,0.019230769230769273,-0.0064102564102563875,-0.012820512820512775,0.0,-0.1538461538461539,-0.326923076923077,-0.3205128205128206,-0.0705128205128206,-0.1410256410256411,0.019230769230769162,0.038461538461538436,0.0064102564102563875,-0.0064102564102563875,0.019230769230769162
2016-09-13,1319.0,271631,28654,242977,0.9294871794871796,0.1666666666666666,0.935897435897436,-0.0225285488839848,0.0055653343751389,-0.0233246945575712,-0.0093879083740142,-0.0064102564102563875,-0.02564102564102555,-0.0576923076923076,-0.07051282051282037,-0.05128205128205121,-0.1987179487179487,-0.1410256410256411,-0.16025641025641033,0.0961538461538461,0.025641025641025605,0.0,-0.012820512820512775,-0.04487179487179482,-0.06410256410256399,-0.04487179487179482
